force,intelligence,agilite,chance,experience,niveau_quete,equipement,fatigue,survie
39.57604259535366,53.954316735228346,39.765252251887055,32.408259533354936,9.357937381227986,3.0,91.42839604235846,2.574712847957459,1.0
47.03863532298506,58.93852234212407,45.7785647293494,39.8807720639541,4.654015117761382,1.0,43.314680937946164,26.913841275747235,1.0
47.13457101394882,52.80630608450359,55.635074904427285,41.218429025393654,13.339977256282939,5.0,59.926949387840864,55.16031345947152,1.0
61.43614177430235,64.63338618016711,58.7275990738075,61.86367920321349,15.602770946372177,2.0,64.43856487686607,29.139255138694075,1.0
64.34352756468965,58.88790122983246,59.022809161974095,56.50268455331944,20.797393900803296,1.0,81.18835353201014,35.38138069320676,1.0
48.06245099724331,30.0254027130009,57.281751495217065,30.46282660307452,5.528194318041746,9.0,32.55104139729994,31.15287387976648,0.0
74.63864903805221,61.834016962107505,56.83303156461472,42.33554318350045,11.453072213227857,7.0,64.91991012108531,44.55828995042725,1.0
46.85968352106943,37.587516383622365,44.48838342038759,47.11220441082132,4.579683164732585,9.0,26.168968396082285,56.1466422563201,0.0
40.3761629687283,22.50141515481501,40.696047037800696,46.62244180657068,3.6172068117258016,10.0,43.2159566082527,66.28154542450415,0.0
72.2068195676076,71.74442575072678,61.655362468470955,69.1503850156458,11.174566696431473,4.0,66.42805455564194,27.913348011340247,1.0
38.56060020514453,76.54962649087611,26.263624355189826,33.21494998391491,8.929844287464569,9.0,34.7672368764605,67.5979570770396,0.0
75.52509219980027,72.69722815331508,80.0697309742707,65.14069001159471,19.976961187377764,3.0,77.83072702894164,20.870268518534285,1.0
36.0548157766012,56.30788511147667,97.00405660072626,65.78491036821023,19.770799083546315,1.0,58.13998841468078,21.234868831305892,1.0
66.77847726703665,69.36090671245228,53.93984842800294,52.27214992556431,18.7609447865181,1.0,59.22979864008601,40.91139643413707,1.0
49.30888362929244,54.08982366759343,46.14354778900502,48.80917405893145,13.130767648470782,5.0,57.40582060765398,56.88029235327279,1.0
76.38134620540792,23.587356613990224,22.0899685850598,25.455678116317433,4.925949102235329,6.0,12.903480031017757,68.11831687816195,0.0
63.69740930700884,61.66998948968312,69.38314107269925,10.0,17.072496599617164,9.0,47.71662004265298,63.30662558770507,0.0
52.32992845537211,31.778094903908475,34.929593825115134,43.31330675598969,5.837290702054476,6.0,35.33004616007883,79.33607891599377,0.0
41.28359997648806,53.575077456775354,42.36554810892938,33.521419138739034,3.3540737240889285,9.0,50.925745627403074,35.15800007513615,0.0
79.58993669690427,76.37721930488182,71.85139738563667,65.82613697727152,14.670535998453573,7.0,64.32981859922866,37.047419170331246,1.0
42.17325556305315,48.67143326334688,46.85535506889953,24.75090142504136,5.083286874831684,9.0,19.201314105468718,67.38595650635435,0.0
66.65693849902001,50.010369268563515,71.26414269107914,10.0,5.452261963784663,9.0,42.17722208552938,44.99395694552874,0.0
29.601562060940335,37.39249063017454,30.461745082517012,91.07521345311247,8.000285582994955,4.0,24.30158358882621,38.27700415900413,1.0
10.93956378346852,20.563030846301825,14.006286586390031,54.43607452838778,9.774573014524458,5.0,1.5539791678763293,86.74835126747465,0.0
49.99099276036499,41.586852643241,53.26343451214952,23.04460922167192,1.129085944332836,10.0,37.69232403946539,42.75303201346842,0.0
80.54381404412516,84.73100699433407,87.02835666357912,69.3641163856885,8.595592453824043,3.0,59.97308959798316,29.377647041473022,1.0
32.083616928346,50.9936065844197,97.55189709963305,86.95863209094374,18.775174516743814,7.0,40.629332839551424,6.957684481069707,1.0
81.40943914675847,17.08930411174754,28.25035966832846,22.67514787711834,4.193707187527073,10.0,27.918734887047393,61.84111667975418,0.0
94.32859513461635,92.50719659554868,93.24014957814701,59.682118158680055,16.005409588902857,6.0,86.10453148482466,36.597959897661774,1.0
65.29563743783051,63.159088884464204,64.81073460087332,62.96296116161058,20.90568166519248,2.0,50.472261219101746,39.682943739387014,1.0
28.633235572326818,17.49096501032529,26.43763734182985,31.047516596522176,1.4353654625262868,9.0,3.468609779105237,55.46604748883726,0.0
62.145691226105235,66.44170447801335,63.43476572769132,50.81732414432777,10.123550139878889,2.0,61.1643894347591,6.877649972584331,1.0
100.0,76.30475324847163,83.32937357598296,42.5159569407521,21.861292497707403,6.0,81.74159122489878,34.84656799177656,1.0
31.031121361557453,38.04325520868019,34.47163863529707,33.99964593695421,4.9835438087382595,8.0,19.797794597537198,85.10224865826022,0.0
46.792383098053655,47.73178442162586,43.394636429325274,38.37627424619935,1.1199186536967294,9.0,47.77989305161878,67.66502467898063,0.0
15.541804035566674,13.319663413526966,14.03906453035529,10.573549429529047,9.060786752085486,6.0,33.91744436906494,70.20693976044197,0.0
67.78121028203,63.16939654045638,66.75781779884223,64.97831560807157,8.562769368895248,1.0,55.40574234418783,4.562754653516874,1.0
66.44571243520824,58.47179907925627,69.64934059134092,54.99857569622699,7.384872615625478,2.0,49.57127256666345,10.920342120135421,1.0
44.940282598189455,42.79943004048226,41.12567800539116,56.57713211169795,8.803223367509142,5.0,53.09945526798493,45.329886753834685,1.0
100.0,96.89596737933805,94.11129607870005,65.12452999705602,19.310969518882672,4.0,74.27155171362502,19.918414969752295,1.0
88.42449576619785,32.05572305881818,27.407887425969214,59.028314550037834,23.977520988994424,5.0,86.87462634522055,2.4384880971301914,1.0
75.9227127165513,76.52199320020321,76.33148628582911,45.47265264416538,15.661181686566715,1.0,47.470523183645774,21.37774463451057,1.0
39.91479548092793,27.02867084142299,24.235660567022002,90.26513699395244,18.600359755024925,2.0,91.02592333686853,11.577280438780736,1.0
85.86556579796184,84.98324611144106,79.28883825272929,12.441456545684277,4.00110656732956,10.0,17.716753641142386,96.66332043169461,0.0
90.61475108219602,13.633397328045556,34.372733033263046,23.560623004504972,9.426451533514324,8.0,29.31268099320444,69.11705520661212,0.0
42.62300607789894,41.1278069723994,50.481536296516765,55.74097168808747,8.063755013942563,4.0,56.438225092118046,59.42086737275059,0.0
61.04791293252876,79.9491569041481,62.26418851322667,63.69546854969829,13.581212647375452,2.0,55.41681139307843,32.12250889008775,1.0
83.53524448865916,83.01040696859778,83.87398293406709,91.77446315331446,19.238544476780195,5.0,78.49916292660411,49.69968476060245,1.0
45.725509382839675,40.82043213302635,49.95819265186435,43.95372592513791,4.8390840375040804,10.0,46.03591243149671,48.58397037139305,0.0
53.76543543064081,38.39106699441288,45.15211553003446,49.82826952130404,7.985429742094136,8.0,41.136392650185186,45.41646930852646,0.0
47.716694710103354,34.79539270701865,56.80366197561172,33.892213018580485,7.029150146340829,10.0,46.05739013906479,46.80935162049293,0.0
31.31181408273803,30.0367582056369,36.69537027211442,18.794008745977965,6.388337025472933,9.0,4.312855915430946,77.76708875910364,0.0
46.623064187856414,34.861799291840384,28.617792228634034,10.0,0.9019040596283512,7.0,22.926201868754234,84.96233111443718,0.0
33.235219841299354,44.59247951291043,33.427045154801625,90.7764509047687,0.5375390265871294,2.0,25.9521881982457,57.25198418289412,1.0
72.00227115728937,77.47485398859689,78.01803908073242,56.73316672534535,17.6876414233762,6.0,75.58331902913596,15.182994824060824,1.0
75.62073171870209,77.2255108512206,53.58830007591991,43.410622596328814,17.720620015973026,4.0,69.3809732008667,11.797567043778413,1.0
36.6136983554284,37.05676269945588,30.14473574336199,15.432163492483133,2.586419576755894,9.0,13.19621766866819,77.87774856809403,0.0
79.77053389053077,83.5105085130541,83.51730223415468,73.85289747307127,12.357071482310381,3.0,66.13048974865431,5.770361615410029,1.0
20.601070690556657,80.26225526217597,35.487510553349026,47.949099464307565,5.350364496996746,9.0,17.948755126496394,68.72394843182266,0.0
29.079613813373474,38.25530796137411,42.69667472342598,95.69791065633098,6.9339472638881,5.0,36.698938729843995,54.116628616254786,1.0
30.251884070524973,62.18790871601606,89.2794703149193,64.33670678283387,19.833683097676403,3.0,40.31693714599288,18.59924095747642,1.0
76.10379138762843,81.99755752068289,88.1031143269547,77.11160948114352,16.41490521907508,6.0,83.5589360094201,10.36511908360092,1.0
66.15722934895047,52.641225962883226,59.27654684740588,55.15827677237929,16.171925658391338,5.0,48.943672400367205,10.897309513946867,1.0
80.45395901623712,76.11436744162886,80.31390913115224,59.09489305261006,17.132020944305708,4.0,96.41018237555255,17.00532276261162,1.0
40.70210690855219,42.77667575792381,39.12790497233644,55.9388038258178,6.652955281551083,3.0,96.93441176093837,8.659100058179762,1.0
11.83099872084654,20.75122774577858,20.283236084121214,13.947536835536422,1.1282330074855804,9.0,23.79265485330927,63.212843544724514,0.0
48.26675218740641,68.45027058971253,54.71423354306412,67.8053585045879,21.481107664229224,8.0,78.43642838961746,40.47381140511852,1.0
46.626185659646964,40.639732680749624,52.851164563777715,48.15800311777721,0.17789948478264694,9.0,32.68466464033872,54.76946554043677,0.0
66.20945882435694,49.359512614458225,49.03125315240017,49.85032964051171,16.45625750291497,3.0,92.92059432065852,2.2734972915424922,1.0
41.68218795476409,49.84667489726834,35.31726122868681,49.61695666574067,11.450289366398708,1.0,52.51436948675084,50.95509857839315,1.0
48.2990361901034,50.04512614132389,54.38681341592995,44.8855800183092,9.636237782632191,4.0,66.80648629863518,19.60898163550977,1.0
67.03514010944673,86.03625394110698,68.23787085860829,79.42939337479166,11.50086373113253,6.0,92.17480910442566,10.992963037780406,1.0
94.66036817148913,23.053914154313148,32.59357869994029,41.272731096823854,21.284683524044198,4.0,86.09572522392041,36.23144439333582,1.0
19.748585897334213,21.21609380446337,16.09141380784659,14.501458396171634,1.173066146302851,3.0,2.133482081260599,66.4445334364756,0.0
61.93321151579854,51.72917259035863,56.53709622051478,50.67026002134514,0.5123677970899032,7.0,36.074112993069974,59.87523148206464,0.0
69.67816522021242,88.13403612311207,73.90393667294272,65.91410550805946,12.307643935459186,3.0,81.53313573714851,25.17747937391049,1.0
48.35292096039415,50.57281256622964,35.258572707843925,35.83395875147866,4.429193668938936,10.0,25.488978804436393,54.76408142579429,0.0
40.87642094725243,63.551648270643405,55.64694511131052,26.29071822918193,1.1571209887890914,9.0,48.65079679296,59.11568023750874,0.0
24.837092669149534,24.36604781749008,16.450038047063313,49.27281931766917,0.8288887372020637,10.0,12.790547298226942,76.23368373742386,0.0
41.55977511465122,51.568803852468164,87.75368914744405,62.386058795998906,13.153001830908279,4.0,57.05237971033637,16.71956848919265,1.0
36.89627350015046,56.24024797952586,98.29579067125421,84.97480976566193,16.09957008749941,4.0,35.875010569238896,23.986449263674903,1.0
56.00541633963725,55.93713508592894,46.57813510030302,41.30538415305833,1.250367595301383,6.0,49.40381075148444,49.40059591037939,0.0
88.3629256236782,84.4956250259492,95.52003067938217,76.60309306486305,16.54016004286123,1.0,63.46879026743512,4.875871450963398,1.0
43.32203530559968,38.91553843669516,29.859150951614783,11.585175837878378,3.482901080239884,8.0,15.225484600400955,92.18978739681569,0.0
63.33410569626757,58.303482877531785,66.6382338294959,59.80210271430869,22.11956978508063,2.0,97.04855291373337,30.68166166530743,1.0
42.35219380841518,75.78338374581416,29.647213959699414,29.532994336658064,8.004995811978374,9.0,33.09753382726997,65.24590292334817,0.0
54.725968659708755,50.93010036456528,56.01295436067849,34.0398239121451,7.0272776778226955,6.0,48.865737319517066,95.84635557528364,0.0
80.46969932928235,83.92760539140458,56.41004201151108,76.1031603864328,14.15108460736584,3.0,93.39932316761158,22.581276438331194,1.0
39.93452365929638,43.308401897237914,54.09028064572257,53.129534147792434,9.592783492432808,6.0,93.28738795436584,9.238333236509275,1.0
43.62758441245672,53.639239920689384,54.066947614723674,30.337510089712495,6.505596355833133,5.0,94.35176135195846,38.70891618870958,1.0
65.34350473171878,51.92878611987295,57.8236725757839,69.16767583513104,18.26198766657891,1.0,47.65596131220041,10.666494622535101,1.0
27.24253456619831,91.33252891011435,57.17680485904097,45.94912766575094,17.76755197615344,1.0,58.25021850951654,3.6279062102751727,1.0
42.11225377316529,32.888582143004584,29.36049176117522,23.09367337762611,5.460476068784675,10.0,22.74078037716539,70.66604534123186,0.0
57.334380099300134,59.64750122498471,53.636310923041414,46.5501518941269,8.755651900528761,6.0,60.133755832920755,7.787985172859299,1.0
16.37560746594458,90.34215943423162,49.03262528736327,79.2330290757806,23.963841960366004,2.0,65.62787444252272,14.734122486077684,1.0
51.43931891074017,60.150206172353805,57.48685847315666,10.0,13.788433787626541,6.0,57.86057960291072,52.68526558056886,0.0
45.01507110174387,53.11396345475423,53.98358801427899,31.702841839343172,11.961758591277611,1.0,97.12318316780645,14.810792862185753,1.0
53.40668566325707,41.07944006154575,58.3601320375347,49.773226416791466,9.706153102459696,10.0,31.925850452742335,43.008213776708885,0.0
30.148185364857895,36.992327127746215,37.19070907192647,94.2990520840383,7.741858949650785,3.0,49.160187258947175,53.91372490298293,1.0
31.50084677795768,29.73693468013166,81.78061500384455,29.748423185719737,10.284235819506643,10.0,22.34168875409834,84.0885590797345,0.0
32.15373482788124,27.85498972435893,37.382186921264896,93.45795137023319,6.642204689315499,1.0,39.267431497055334,52.05241322634468,1.0
20.006823288699376,20.896436380676256,21.16030088914715,40.36952810554348,0.7805119429369783,9.0,4.782956574127005,46.25136393408731,0.0
67.78992496412921,51.011336862139785,54.069238866610995,10.0,9.950376798189808,8.0,37.4541879510279,48.508736930306746,0.0
77.55320658276571,66.7235710458596,87.00457449794487,97.58797107354154,10.371367891151525,3.0,50.249099148513196,28.094405661911754,1.0
22.193759738007884,26.42207789347429,84.96780640202854,28.689350923827604,7.912946193967126,8.0,43.27956222354091,64.11770280959225,0.0
45.99678272387906,56.45272093950011,47.52655845796975,13.57994339819912,3.7810470510816634,10.0,13.014346183234709,63.86159475859256,0.0
13.731013998161613,12.052814119668,10.0,63.78943331447866,8.309172180866348,7.0,24.799992038221447,53.678302222115484,0.0
49.296774032351074,41.967122053857395,49.983724784033804,43.13904283486421,12.571947121470718,5.0,41.47559358947888,52.436035454274794,1.0
28.598737617858404,26.867559214283382,32.83282937360049,15.073981845570417,3.2914765901408503,3.0,28.1642339467127,56.8999290562229,0.0
84.49365299697752,70.63853605611925,80.7161634795219,78.26457169646594,21.46799233135866,2.0,85.72218589354551,11.7730487886768,1.0
47.688848632196965,51.072880871725324,49.03424643612231,62.42144744096153,5.916741849438289,7.0,92.90946837292927,21.38408131381928,1.0
75.79328170952171,59.01214269921079,57.363301449352406,10.0,9.306015848881177,7.0,53.46458432052749,61.236584046336986,0.0
58.618715771340696,72.99448926375189,67.08443203034086,55.07928186642295,21.510518755289326,8.0,61.83313599932317,27.612034138893854,1.0
47.642553612947125,49.76203942685831,49.007271862522956,58.196266359840855,10.017296698524875,6.0,50.43925115228312,56.01950745124341,1.0
55.93019259756908,53.63257154688428,50.974467363019066,47.365800880596346,11.465329279231838,5.0,45.738585113842184,49.02599438145657,0.0
58.06843477116219,43.89896289332336,38.486944081599276,33.92618764520356,10.366729095712728,1.0,50.78096067836833,49.060687990714015,1.0
28.496500780555635,36.3598350140337,16.736513571938822,25.00292108765765,11.996039426352358,5.0,9.556969706468943,52.50480910105196,0.0
43.29327261824025,39.236445249777184,36.121393644482716,38.97887890282152,8.071998040927385,2.0,57.31028493450155,38.81841850636561,1.0
90.39192597477862,76.13996935520248,80.49564002522015,65.24589479533748,22.646389930446748,6.0,67.93874953570347,31.821636280346066,1.0
23.216823532586428,29.67929165734563,31.029587176744005,91.53825045919383,21.957962457221157,1.0,93.08481920733402,1.0493291279316563,1.0
98.96881333113083,86.39695065207437,93.91147365036474,53.70159782858704,15.081875753731707,2.0,43.668544897860116,43.700471120804536,1.0
50.5718906927609,51.48507179248492,36.197966105357644,27.681924997805854,4.5403135442138085,10.0,43.99156863676468,64.9201961803627,0.0
34.9437423841145,39.33941469110714,30.26498557009114,28.977824619827825,0.190610672438424,10.0,14.350213805202308,58.40923561931107,0.0
10.203003066104428,25.043059523364697,23.55331661406325,28.092625246906092,2.275052092795607,4.0,17.155716036991564,79.783795651725,0.0
36.41014608626833,39.041228151178096,27.023449405094112,19.261359173424914,5.935844787182363,7.0,29.45723912556169,71.44244638652273,0.0
20.97104267066331,31.301007126003142,35.269441495537784,21.75090463935264,3.0041166386195344,6.0,36.696628427256385,68.94704938003338,0.0
46.072414936177815,58.0289746244518,48.87050209666684,67.34049085970021,24.093278781407392,2.0,76.03494999254207,30.315352157787302,1.0
64.14536213205209,65.67332745419264,65.61615540377274,68.6385736735888,10.99408822534126,2.0,46.814397966471375,3.1951339296725836,1.0
39.51689502198694,44.14608983127513,44.98221688822682,31.594169937535725,4.5263834996208026,7.0,1.1014382310440662,66.7462188343951,0.0
81.58442567162626,79.28897761166773,72.57206447423863,11.27281264653092,3.2596256911060193,10.0,28.811820860770375,91.62409314111801,0.0
57.70479722211136,41.202846163001524,54.099992726593776,44.60281484933553,11.681278652455909,5.0,52.71410720220011,50.986398159683034,0.0
54.296412519664216,61.53109982932496,68.27848035066872,14.123583899465416,8.217499974082786,7.0,49.244648716449746,40.86247603089013,0.0
39.886985216401555,24.344877433744525,35.572186399351935,48.57358875710425,7.157819872259266,9.0,6.388815835735917,96.82265484533178,0.0
20.399903661784144,15.73487401425692,20.470370209637856,42.57694870138282,1.6198379530093066,9.0,22.774343248764087,71.2334849750069,0.0
36.04117447069258,30.58102634715935,27.860502585413855,33.21815968587171,7.936697168995784,10.0,21.160608281314165,87.00589129759659,0.0
58.6840403153917,59.33269709494839,52.70155392130817,48.27693489249246,13.43293900234115,5.0,10.087264532294956,77.50241275775124,0.0
57.43538165077065,48.02693459100902,50.58393662756751,59.02353469889697,13.95594614565421,5.0,57.98309879856734,46.44095500173571,0.0
90.45678033434426,11.172039783569224,27.039799320879467,36.697457007083656,11.091310273025881,7.0,13.13692071536806,78.42963385477825,0.0
53.84082131296091,62.46487464376355,51.39293977654931,60.775255039711794,17.760194808268082,6.0,64.45498196559977,2.907228971638889,1.0
36.105967666793596,53.52030548597793,48.39573131805345,44.29211576414326,6.742584681994893,10.0,26.803344566731084,79.11906963266415,0.0
88.64211965345888,24.10444463054331,35.9492165575585,20.49149388171501,10.8684711589772,10.0,33.46857498717352,77.5665256413999,0.0
89.18831740997577,84.46024881106685,91.45931342539053,72.93118823955864,13.884896699679512,2.0,65.49129089511977,29.58517219069926,1.0
54.332971122291184,63.83565700291583,63.20989091273558,48.1801585505128,2.997553718257198,6.0,1.6243003850458124,53.034194759626814,0.0
35.61913274639181,40.40093889442622,29.91574154307836,16.62980167807428,3.191653916503469,7.0,14.665146373459521,72.49887719056699,0.0
68.07995373805262,69.75245434890057,67.15404835695871,57.85450694529317,23.72730753542694,5.0,58.736843313674775,0.9749855260553331,1.0
23.84126362810547,21.661240414101925,15.637176414415684,41.258366929260916,1.5007659348837528,3.0,29.262815864014897,61.48857969624323,0.0
48.741084285268656,46.90923684632065,49.23875263774579,50.39638050239998,11.811837303067719,9.0,39.74298937597903,77.51932246064483,0.0
